City1,Lat1,Long1,City2,Lat2,Long2,Year,Passenger_Trips,Seats
Kuala Lumpur,2.74558,101.71,Tiruchirappalli,10.7654,78.7097,2025,6,825630
Kochi,10.152,76.4019,Kuala Lumpur,2.74558,101.71,2017,4,356240
Kochi,10.152,76.4019,Kuala Lumpur,2.74558,101.71,2018,4,356240
Kochi,10.152,76.4019,Kuala Lumpur,2.74558,101.71,2019,6,534360
Kochi,10.152,76.4019,Kuala Lumpur,2.74558,101.71,2020,5,445300
Kochi,10.152,76.4019,Kuala Lumpur,2.74558,101.71,2022,5,445300
Kochi,10.152,76.4019,Kuala Lumpur,2.74558,101.71,2024,5,445300
Kuala Lumpur,2.74558,101.71,Kochi,10.152,76.4019,2017,4,356240
Kuala Lumpur,2.74558,101.71,Kochi,10.152,76.4019,2018,4,356240
Kuala Lumpur,2.74558,101.71,Kochi,10.152,76.4019,2019,6,534360
Kuala Lumpur,2.74558,101.71,Kochi,10.152,76.4019,2020,5,445300
Kuala Lumpur,2.74558,101.71,Kochi,10.152,76.4019,2022,5,445300
Kuala Lumpur,2.74558,101.71,Kochi,10.152,76.4019,2024,5,445300
Kochi,10.152,76.4019,Kuala Lumpur,2.74558,101.71,2019,6,534360
Kochi,10.152,76.4019,Kuala Lumpur,2.74558,101.71,2020,5,445300
Kuala Lumpur,2.74558,101.71,Kochi,10.152,76.4019,2019,6,534360
Kuala Lumpur,2.74558,101.71,Kochi,10.152,76.4019,2020,5,445300
Colombo,7.18076,79.8841,Kuala Lumpur,2.74558,101.71,2023,7,623420
Colombo,7.18076,79.8841,Kuala Lumpur,2.74558,101.71,2024,7,623420
Colombo,7.18076,79.8841,Kuala Lumpur,2.74558,101.71,2025,6,534360
Kuala Lumpur,2.74558,101.71,Colombo,7.18076,79.8841,2023,7,623420
Kuala Lumpur,2.74558,101.71,Colombo,7.18076,79.8841,2024,7,623420
Kuala Lumpur,2.74558,101.71,Colombo,7.18076,79.8841,2025,6,534360
Colombo,7.18076,79.8841,Kuala Lumpur,2.74558,101.71,2017,7,623420
Colombo,7.18076,79.8841,Kuala Lumpur,2.74558,101.71,2018,7,623420
Colombo,7.18076,79.8841,Kuala Lumpur,2.74558,101.71,2019,5,445300
Colombo,7.18076,79.8841,Kuala Lumpur,2.74558,101.71,2020,5,445300
Colombo,7.18076,79.8841,Kuala Lumpur,2.74558,101.71,2022,4,356240
Colombo,7.18076,79.8841,Kuala Lumpur,2.74558,101.71,2023,7,623420
Colombo,7.18076,79.8841,Kuala Lumpur,2.74558,101.71,2024,7,623420
Colombo,7.18076,79.8841,Kuala Lumpur,2.74558,101.71,2025,6,534360
Kuala Lumpur,2.74558,101.71,Colombo,7.18076,79.8841,2017,7,623420
Kuala Lumpur,2.74558,101.71,Colombo,7.18076,79.8841,2018,7,623420
Kuala Lumpur,2.74558,101.71,Colombo,7.18076,79.8841,2019,5,445300
Kuala Lumpur,2.74558,101.71,Colombo,7.18076,79.8841,2020,5,445300
Kuala Lumpur,2.74558,101.71,Colombo,7.18076,79.8841,2022,4,356240
Kuala Lumpur,2.74558,101.71,Colombo,7.18076,79.8841,2023,7,623420
Kuala Lumpur,2.74558,101.71,Colombo,7.18076,79.8841,2024,7,623420
Kuala Lumpur,2.74558,101.71,Colombo,7.18076,79.8841,2025,6,534360
Hyderabad,17.2313,78.4299,Kuala Lumpur,2.74558,101.71,2017,2,135780
Hyderabad,17.2313,78.4299,Kuala Lumpur,2.74558,101.71,2018,2,135780
Hyderabad,17.2313,78.4299,Kuala Lumpur,2.74558,101.71,2019,2,135780
Hyderabad,17.2313,78.4299,Kuala Lumpur,2.74558,101.71,2020,2,135780
Hyderabad,17.2313,78.4299,Kuala Lumpur,2.74558,101.71,2022,2,135780
Hyderabad,17.2313,78.4299,Kuala Lumpur,2.74558,101.71,2023,2,135780
Hyderabad,17.2313,78.4299,Kuala Lumpur,2.74558,101.71,2024,2,135780
Hyderabad,17.2313,78.4299,Kuala Lumpur,2.74558,101.71,2025,2,135780
Dhaka,23.8433,90.3978,Kuala Lumpur,2.74558,101.71,2017,9,611010
Dhaka,23.8433,90.3978,Kuala Lumpur,2.74558,101.71,2018,10,678900
Dhaka,23.8433,90.3978,Kuala Lumpur,2.74558,101.71,2019,9,611010
Dhaka,23.8433,90.3978,Kuala Lumpur,2.74558,101.71,2020,8,543120
Dhaka,23.8433,90.3978,Kuala Lumpur,2.74558,101.71,2022,13,882570
Dhaka,23.8433,90.3978,Kuala Lumpur,2.74558,101.71,2023,12,814680
Dhaka,23.8433,90.3978,Kuala Lumpur,2.74558,101.71,2024,12,814680
Dhaka,23.8433,90.3978,Kuala Lumpur,2.74558,101.71,2025,9,611010
Kuala Lumpur,2.74558,101.71,Dhaka,23.8433,90.3978,2017,8,543120
Kuala Lumpur,2.74558,101.71,Dhaka,23.8433,90.3978,2018,9,611010
Kuala Lumpur,2.74558,101.71,Dhaka,23.8433,90.3978,2019,8,543120
Kuala Lumpur,2.74558,101.71,Dhaka,23.8433,90.3978,2020,8,543120
Kuala Lumpur,2.74558,101.71,Dhaka,23.8433,90.3978,2022,12,814680
Kuala Lumpur,2.74558,101.71,Dhaka,23.8433,90.3978,2023,11,746790
Kuala Lumpur,2.74558,101.71,Dhaka,23.8433,90.3978,2024,12,814680
Kuala Lumpur,2.74558,101.71,Dhaka,23.8433,90.3978,2025,9,611010
Kuala Lumpur,2.74558,101.71,Malé,4.19183,73.5291,2017,1,67890
Kuala Lumpur,2.74558,101.71,Malé,4.19183,73.5291,2018,2,135780
Kuala Lumpur,2.74558,101.71,Malé,4.19183,73.5291,2019,2,135780
Kuala Lumpur,2.74558,101.71,Malé,4.19183,73.5291,2020,2,135780
Kuala Lumpur,2.74558,101.71,Malé,4.19183,73.5291,2022,2,135780
Kuala Lumpur,2.74558,101.71,Malé,4.19183,73.5291,2023,4,271560
Kuala Lumpur,2.74558,101.71,Malé,4.19183,73.5291,2024,4,271560
Kuala Lumpur,2.74558,101.71,Malé,4.19183,73.5291,2025,4,271560
Malé,4.19183,73.5291,Kuala Lumpur,2.74558,101.71,2017,1,67890
Malé,4.19183,73.5291,Kuala Lumpur,2.74558,101.71,2018,2,135780
Malé,4.19183,73.5291,Kuala Lumpur,2.74558,101.71,2019,2,135780
Malé,4.19183,73.5291,Kuala Lumpur,2.74558,101.71,2020,2,135780
Malé,4.19183,73.5291,Kuala Lumpur,2.74558,101.71,2022,2,135780
Malé,4.19183,73.5291,Kuala Lumpur,2.74558,101.71,2023,4,271560
Malé,4.19183,73.5291,Kuala Lumpur,2.74558,101.71,2024,4,271560
Malé,4.19183,73.5291,Kuala Lumpur,2.74558,101.71,2025,4,271560
Kuala Lumpur,2.74558,101.71,Malé,4.19183,73.5291,2019,2,135780
Kuala Lumpur,2.74558,101.71,Malé,4.19183,73.5291,2020,2,135780
Kuala Lumpur,2.74558,101.71,Malé,4.19183,73.5291,2022,2,135780
Kuala Lumpur,2.74558,101.71,Malé,4.19183,73.5291,2023,4,271560
Kuala Lumpur,2.74558,101.71,Malé,4.19183,73.5291,2024,4,271560
Kuala Lumpur,2.74558,101.71,Malé,4.19183,73.5291,2025,4,271560
Malé,4.19183,73.5291,Kuala Lumpur,2.74558,101.71,2019,2,135780
Malé,4.19183,73.5291,Kuala Lumpur,2.74558,101.71,2020,2,135780
Malé,4.19183,73.5291,Kuala Lumpur,2.74558,101.71,2022,2,135780
Malé,4.19183,73.5291,Kuala Lumpur,2.74558,101.71,2023,4,271560
Malé,4.19183,73.5291,Kuala Lumpur,2.74558,101.71,2024,4,271560
Malé,4.19183,73.5291,Kuala Lumpur,2.74558,101.71,2025,4,271560
Dhaka,23.8433,90.3978,Kuala Lumpur,2.74558,101.71,2022,13,882570
Dhaka,23.8433,90.3978,Kuala Lumpur,2.74558,101.71,2023,12,814680
Dhaka,23.8433,90.3978,Kuala Lumpur,2.74558,101.71,2024,12,814680
Kuala Lumpur,2.74558,101.71,Dhaka,23.8433,90.3978,2022,12,814680
Kuala Lumpur,2.74558,101.71,Dhaka,23.8433,90.3978,2023,11,746790
Kuala Lumpur,2.74558,101.71,Dhaka,23.8433,90.3978,2024,12,814680
Kuala Lumpur,2.74558,101.71,Guangzhou,23.3924,113.299,2017,8,543120
Kuala Lumpur,2.74558,101.71,Guangzhou,23.3924,113.299,2018,8,543120
Kuala Lumpur,2.74558,101.71,Guangzhou,23.3924,113.299,2019,9,611010
Kuala Lumpur,2.74558,101.71,Guangzhou,23.3924,113.299,2020,9,611010
Kuala Lumpur,2.74558,101.71,Guangzhou,23.3924,113.299,2022,10,678900
Kuala Lumpur,2.74558,101.71,Guangzhou,23.3924,113.299,2023,9,611010
Kuala Lumpur,2.74558,101.71,Guangzhou,23.3924,113.299,2024,10,678900
Kuala Lumpur,2.74558,101.71,Guangzhou,23.3924,113.299,2025,10,678900
Guangzhou,23.3924,113.299,Kuala Lumpur,2.74558,101.71,2017,8,543120
Guangzhou,23.3924,113.299,Kuala Lumpur,2.74558,101.71,2018,8,543120
Guangzhou,23.3924,113.299,Kuala Lumpur,2.74558,101.71,2019,9,611010
Guangzhou,23.3924,113.299,Kuala Lumpur,2.74558,101.71,2020,9,611010
Guangzhou,23.3924,113.299,Kuala Lumpur,2.74558,101.71,2022,10,678900
Guangzhou,23.3924,113.299,Kuala Lumpur,2.74558,101.71,2023,9,611010
Guangzhou,23.3924,113.299,Kuala Lumpur,2.74558,101.71,2024,10,678900
Guangzhou,23.3924,113.299,Kuala Lumpur,2.74558,101.71,2025,10,678900
Kuala Lumpur,2.74558,101.71,Guangzhou,23.3924,113.299,2017,8,543120
Kuala Lumpur,2.74558,101.71,Guangzhou,23.3924,113.299,2018,8,543120
Kuala Lumpur,2.74558,101.71,Guangzhou,23.3924,113.299,2019,9,611010
Kuala Lumpur,2.74558,101.71,Guangzhou,23.3924,113.299,2020,9,611010
Kuala Lumpur,2.74558,101.71,Guangzhou,23.3924,113.299,2022,10,678900
Kuala Lumpur,2.74558,101.71,Guangzhou,23.3924,113.299,2023,9,611010
Kuala Lumpur,2.74558,101.71,Guangzhou,23.3924,113.299,2024,10,678900
Kuala Lumpur,2.74558,101.71,Guangzhou,23.3924,113.299,2025,10,678900
Guangzhou,23.3924,113.299,Kuala Lumpur,2.74558,101.71,2017,8,543120
Guangzhou,23.3924,113.299,Kuala Lumpur,2.74558,101.71,2018,8,543120
Guangzhou,23.3924,113.299,Kuala Lumpur,2.74558,101.71,2019,9,611010
Guangzhou,23.3924,113.299,Kuala Lumpur,2.74558,101.71,2020,9,611010
Guangzhou,23.3924,113.299,Kuala Lumpur,2.74558,101.71,2022,10,678900
Guangzhou,23.3924,113.299,Kuala Lumpur,2.74558,101.71,2023,9,611010
Guangzhou,23.3924,113.299,Kuala Lumpur,2.74558,101.71,2024,10,678900
Guangzhou,23.3924,113.299,Kuala Lumpur,2.74558,101.71,2025,10,678900
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2017,5,339450
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2018,5,339450
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2019,6,407340
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2020,6,407340
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2022,5,339450
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2023,5,339450
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2024,6,407340
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2025,4,271560
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2017,5,339450
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2018,5,339450
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2019,6,407340
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2020,6,407340
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2022,5,339450
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2023,5,339450
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2024,6,407340
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2025,4,271560
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2019,6,407340
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2020,6,407340
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2022,5,339450
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2023,5,339450
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2024,6,407340
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2025,4,271560
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2019,6,407340
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2020,6,407340
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2022,5,339450
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2023,5,339450
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2024,6,407340
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2025,4,271560
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2017,5,339450
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2018,5,339450
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2019,6,407340
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2020,6,407340
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2022,5,339450
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2023,5,339450
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2024,6,407340
Kuala Lumpur,2.74558,101.71,Shenzhen,22.6393,113.811,2025,4,271560
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2017,5,339450
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2018,5,339450
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2019,6,407340
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2020,6,407340
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2022,5,339450
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2023,5,339450
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2024,6,407340
Shenzhen,22.6393,113.811,Kuala Lumpur,2.74558,101.71,2025,4,271560
Kuala Lumpur,2.74558,101.71,Preah Sihanouk,10.5797,103.637,2017,1,67890
Kuala Lumpur,2.74558,101.71,Preah Sihanouk,10.5797,103.637,2018,1,67890
Kuala Lumpur,2.74558,101.71,Preah Sihanouk,10.5797,103.637,2019,1,67890
Kuala Lumpur,2.74558,101.71,Preah Sihanouk,10.5797,103.637,2020,1,67890
Kuala Lumpur,2.74558,101.71,Preah Sihanouk,10.5797,103.637,2024,1,67890
Kuala Lumpur,2.74558,101.71,Preah Sihanouk,10.5797,103.637,2025,1,67890
Preah Sihanouk,10.5797,103.637,Kuala Lumpur,2.74558,101.71,2017,1,67890
Preah Sihanouk,10.5797,103.637,Kuala Lumpur,2.74558,101.71,2018,1,67890
Preah Sihanouk,10.5797,103.637,Kuala Lumpur,2.74558,101.71,2019,1,67890
Preah Sihanouk,10.5797,103.637,Kuala Lumpur,2.74558,101.71,2020,1,67890
Preah Sihanouk,10.5797,103.637,Kuala Lumpur,2.74558,101.71,2024,1,67890
Preah Sihanouk,10.5797,103.637,Kuala Lumpur,2.74558,101.71,2025,1,67890
Kuala Lumpur,2.74558,101.71,Bandar Seri Begawan,4.9442,114.928,2017,5,339450
Kuala Lumpur,2.74558,101.71,Bandar Seri Begawan,4.9442,114.928,2018,5,339450
Kuala Lumpur,2.74558,101.71,Bandar Seri Begawan,4.9442,114.928,2019,5,339450
Kuala Lumpur,2.74558,101.71,Bandar Seri Begawan,4.9442,114.928,2020,5,339450
Kuala Lumpur,2.74558,101.71,Bandar Seri Begawan,4.9442,114.928,2022,4,271560
Kuala Lumpur,2.74558,101.71,Bandar Seri Begawan,4.9442,114.928,2023,4,271560
Kuala Lumpur,2.74558,101.71,Bandar Seri Begawan,4.9442,114.928,2024,4,271560
Kuala Lumpur,2.74558,101.71,Bandar Seri Begawan,4.9442,114.928,2025,4,271560
Bandar Seri Begawan,4.9442,114.928,Kuala Lumpur,2.74558,101.71,2017,5,339450
Bandar Seri Begawan,4.9442,114.928,Kuala Lumpur,2.74558,101.71,2018,5,339450
Bandar Seri Begawan,4.9442,114.928,Kuala Lumpur,2.74558,101.71,2019,5,339450
Bandar Seri Begawan,4.9442,114.928,Kuala Lumpur,2.74558,101.71,2020,5,339450
Bandar Seri Begawan,4.9442,114.928,Kuala Lumpur,2.74558,101.71,2022,4,271560
Bandar Seri Begawan,4.9442,114.928,Kuala Lumpur,2.74558,101.71,2023,4,271560
Bandar Seri Begawan,4.9442,114.928,Kuala Lumpur,2.74558,101.71,2024,4,271560
Bandar Seri Begawan,4.9442,114.928,Kuala Lumpur,2.74558,101.71,2025,4,271560
Kuala Lumpur,2.74558,101.71,Ujung Pandang,-5.06163,119.554,2017,2,135780
Kuala Lumpur,2.74558,101.71,Ujung Pandang,-5.06163,119.554,2018,2,135780
Kuala Lumpur,2.74558,101.71,Ujung Pandang,-5.06163,119.554,2019,2,135780
Ujung Pandang,-5.06163,119.554,Kuala Lumpur,2.74558,101.71,2017,2,135780
Ujung Pandang,-5.06163,119.554,Kuala Lumpur,2.74558,101.71,2018,2,135780
Ujung Pandang,-5.06163,119.554,Kuala Lumpur,2.74558,101.71,2019,2,135780
Kuala Lumpur,2.74558,101.71,Yogyakarta,-7.90534,110.057,2017,2,135780
Kuala Lumpur,2.74558,101.71,Yogyakarta,-7.90534,110.057,2018,2,135780
Kuala Lumpur,2.74558,101.71,Yogyakarta,-7.90534,110.057,2019,2,135780
Kuala Lumpur,2.74558,101.71,Yogyakarta,-7.90534,110.057,2020,2,135780
Kuala Lumpur,2.74558,101.71,Yogyakarta,-7.90534,110.057,2022,3,203670
Kuala Lumpur,2.74558,101.71,Yogyakarta,-7.90534,110.057,2023,3,203670
Kuala Lumpur,2.74558,101.71,Yogyakarta,-7.90534,110.057,2024,3,203670
Kuala Lumpur,2.74558,101.71,Yogyakarta,-7.90534,110.057,2025,3,203670
Yogyakarta,-7.90534,110.057,Kuala Lumpur,2.74558,101.71,2017,2,135780
Yogyakarta,-7.90534,110.057,Kuala Lumpur,2.74558,101.71,2018,2,135780
Yogyakarta,-7.90534,110.057,Kuala Lumpur,2.74558,101.71,2019,2,135780
Yogyakarta,-7.90534,110.057,Kuala Lumpur,2.74558,101.71,2020,2,135780
Yogyakarta,-7.90534,110.057,Kuala Lumpur,2.74558,101.71,2022,3,203670
Yogyakarta,-7.90534,110.057,Kuala Lumpur,2.74558,101.71,2023,3,203670
Yogyakarta,-7.90534,110.057,Kuala Lumpur,2.74558,101.71,2024,3,203670
Yogyakarta,-7.90534,110.057,Kuala Lumpur,2.74558,101.71,2025,3,203670
Kuala Lumpur,2.74558,101.71,Jakarta,-6.12556,106.656,2017,23,1561470
Kuala Lumpur,2.74558,101.71,Jakarta,-6.12556,106.656,2018,24,1629360
Kuala Lumpur,2.74558,101.71,Jakarta,-6.12556,106.656,2019,25,1697250
Kuala Lumpur,2.74558,101.71,Jakarta,-6.12556,106.656,2020,24,1629360
Kuala Lumpur,2.74558,101.71,Jakarta,-6.12556,106.656,2022,16,1086240
Kuala Lumpur,2.74558,101.71,Jakarta,-6.12556,106.656,2023,22,1493580
Kuala Lumpur,2.74558,101.71,Jakarta,-6.12556,106.656,2024,22,1493580
Kuala Lumpur,2.74558,101.71,Jakarta,-6.12556,106.656,2025,19,1289910
Jakarta,-6.12556,106.656,Kuala Lumpur,2.74558,101.71,2017,24,1629360
Jakarta,-6.12556,106.656,Kuala Lumpur,2.74558,101.71,2018,25,1697250
Jakarta,-6.12556,106.656,Kuala Lumpur,2.74558,101.71,2019,25,1697250
Jakarta,-6.12556,106.656,Kuala Lumpur,2.74558,101.71,2020,24,1629360
Jakarta,-6.12556,106.656,Kuala Lumpur,2.74558,101.71,2022,16,1086240
Jakarta,-6.12556,106.656,Kuala Lumpur,2.74558,101.71,2023,24,1629360
Jakarta,-6.12556,106.656,Kuala Lumpur,2.74558,101.71,2024,24,1629360
Jakarta,-6.12556,106.656,Kuala Lumpur,2.74558,101.71,2025,21,1425690
Medan,3.64222,98.8853,Kuala Lumpur,2.74558,101.71,2017,7,475230
Medan,3.64222,98.8853,Kuala Lumpur,2.74558,101.71,2018,8,543120
Medan,3.64222,98.8853,Kuala Lumpur,2.74558,101.71,2019,7,475230
Medan,3.64222,98.8853,Kuala Lumpur,2.74558,101.71,2020,7,475230
Medan,3.64222,98.8853,Kuala Lumpur,2.74558,101.71,2021,5,339450
Medan,3.64222,98.8853,Kuala Lumpur,2.74558,101.71,2022,6,407340
Medan,3.64222,98.8853,Kuala Lumpur,2.74558,101.71,2023,7,475230
Medan,3.64222,98.8853,Kuala Lumpur,2.74558,101.71,2024,7,475230
Medan,3.64222,98.8853,Kuala Lumpur,2.74558,101.71,2025,8,543120
Kuala Lumpur,2.74558,101.71,Medan,3.64222,98.8853,2017,7,475230
Kuala Lumpur,2.74558,101.71,Medan,3.64222,98.8853,2018,8,543120
Kuala Lumpur,2.74558,101.71,Medan,3.64222,98.8853,2019,7,475230
Kuala Lumpur,2.74558,101.71,Medan,3.64222,98.8853,2020,7,475230
Kuala Lumpur,2.74558,101.71,Medan,3.64222,98.8853,2021,5,339450
Kuala Lumpur,2.74558,101.71,Medan,3.64222,98.8853,2022,6,407340
Kuala Lumpur,2.74558,101.71,Medan,3.64222,98.8853,2023,7,475230
Kuala Lumpur,2.74558,101.71,Medan,3.64222,98.8853,2024,7,475230
Kuala Lumpur,2.74558,101.71,Medan,3.64222,98.8853,2025,8,543120
Padang,-0.786917,100.281,Kuala Lumpur,2.74558,101.71,2017,1,65700
Padang,-0.786917,100.281,Kuala Lumpur,2.74558,101.71,2018,1,65700
Padang,-0.786917,100.281,Kuala Lumpur,2.74558,101.71,2019,1,65700
Padang,-0.786917,100.281,Kuala Lumpur,2.74558,101.71,2020,2,131400
Padang,-0.786917,100.281,Kuala Lumpur,2.74558,101.71,2022,1,65700
Padang,-0.786917,100.281,Kuala Lumpur,2.74558,101.71,2023,2,131400
Padang,-0.786917,100.281,Kuala Lumpur,2.74558,101.71,2024,3,197100
Padang,-0.786917,100.281,Kuala Lumpur,2.74558,101.71,2025,1,65700
Kuala Lumpur,2.74558,101.71,Padang,-0.786917,100.281,2017,1,65700
Kuala Lumpur,2.74558,101.71,Padang,-0.786917,100.281,2018,1,65700
Kuala Lumpur,2.74558,101.71,Padang,-0.786917,100.281,2019,1,65700
Kuala Lumpur,2.74558,101.71,Padang,-0.786917,100.281,2020,2,131400
Kuala Lumpur,2.74558,101.71,Padang,-0.786917,100.281,2022,1,65700
Kuala Lumpur,2.74558,101.71,Padang,-0.786917,100.281,2023,2,131400
Kuala Lumpur,2.74558,101.71,Padang,-0.786917,100.281,2024,3,197100
Kuala Lumpur,2.74558,101.71,Padang,-0.786917,100.281,2025,1,65700
Banda Aceh,5.52287,95.4206,Kuala Lumpur,2.74558,101.71,2017,1,65700
Banda Aceh,5.52287,95.4206,Kuala Lumpur,2.74558,101.71,2018,2,131400
Banda Aceh,5.52287,95.4206,Kuala Lumpur,2.74558,101.71,2019,2,131400
Banda Aceh,5.52287,95.4206,Kuala Lumpur,2.74558,101.71,2020,2,131400
Banda Aceh,5.52287,95.4206,Kuala Lumpur,2.74558,101.71,2022,1,65700
Banda Aceh,5.52287,95.4206,Kuala Lumpur,2.74558,101.71,2023,2,131400
Banda Aceh,5.52287,95.4206,Kuala Lumpur,2.74558,101.71,2024,2,131400
Banda Aceh,5.52287,95.4206,Kuala Lumpur,2.74558,101.71,2025,2,131400
Kuala Lumpur,2.74558,101.71,Banda Aceh,5.52287,95.4206,2017,1,65700
Kuala Lumpur,2.74558,101.71,Banda Aceh,5.52287,95.4206,2018,2,131400
Kuala Lumpur,2.74558,101.71,Banda Aceh,5.52287,95.4206,2019,2,131400
Kuala Lumpur,2.74558,101.71,Banda Aceh,5.52287,95.4206,2020,2,131400
Kuala Lumpur,2.74558,101.71,Banda Aceh,5.52287,95.4206,2022,1,65700
Kuala Lumpur,2.74558,101.71,Banda Aceh,5.52287,95.4206,2023,2,131400
Kuala Lumpur,2.74558,101.71,Banda Aceh,5.52287,95.4206,2024,2,131400
Kuala Lumpur,2.74558,101.71,Banda Aceh,5.52287,95.4206,2025,2,131400
Semarang,-6.97273,110.375,Kuala Lumpur,2.74558,101.71,2025,1,65700
Kuala Lumpur,2.74558,101.71,Semarang,-6.97273,110.375,2025,1,65700
Pontianak,-0.150711,109.404,Kuala Lumpur,2.74558,101.71,2025,1,65700
Kuala Lumpur,2.74558,101.71,Pontianak,-0.150711,109.404,2025,1,65700
Kuala Lumpur,2.74558,101.71,Yangon,16.9073,96.1332,2017,7,459900
Kuala Lumpur,2.74558,101.71,Yangon,16.9073,96.1332,2018,6,394200
Kuala Lumpur,2.74558,101.71,Yangon,16.9073,96.1332,2019,6,394200
Kuala Lumpur,2.74558,101.71,Yangon,16.9073,96.1332,2020,6,394200
Kuala Lumpur,2.74558,101.71,Yangon,16.9073,96.1332,2022,5,328500
Yangon,16.9073,96.1332,Kuala Lumpur,2.74558,101.71,2017,7,459900
Yangon,16.9073,96.1332,Kuala Lumpur,2.74558,101.71,2018,6,394200
Yangon,16.9073,96.1332,Kuala Lumpur,2.74558,101.71,2019,6,394200
Yangon,16.9073,96.1332,Kuala Lumpur,2.74558,101.71,2020,6,394200
Yangon,16.9073,96.1332,Kuala Lumpur,2.74558,101.71,2022,5,328500
Kuala Lumpur,2.74558,101.71,Ho Chi Minh City,10.8188,106.652,2017,12,788400
Kuala Lumpur,2.74558,101.71,Ho Chi Minh City,10.8188,106.652,2018,12,788400
Kuala Lumpur,2.74558,101.71,Ho Chi Minh City,10.8188,106.652,2019,11,722700
Kuala Lumpur,2.74558,101.71,Ho Chi Minh City,10.8188,106.652,2020,12,788400
Kuala Lumpur,2.74558,101.71,Ho Chi Minh City,10.8188,106.652,2022,10,657000
Kuala Lumpur,2.74558,101.71,Ho Chi Minh City,10.8188,106.652,2023,11,722700
Kuala Lumpur,2.74558,101.71,Ho Chi Minh City,10.8188,106.652,2024,10,657000
Kuala Lumpur,2.74558,101.71,Ho Chi Minh City,10.8188,106.652,2025,9,591300
Ho Chi Minh City,10.8188,106.652,Kuala Lumpur,2.74558,101.71,2017,12,788400
Ho Chi Minh City,10.8188,106.652,Kuala Lumpur,2.74558,101.71,2018,12,788400
Ho Chi Minh City,10.8188,106.652,Kuala Lumpur,2.74558,101.71,2019,11,722700
Ho Chi Minh City,10.8188,106.652,Kuala Lumpur,2.74558,101.71,2020,12,788400
Ho Chi Minh City,10.8188,106.652,Kuala Lumpur,2.74558,101.71,2022,10,657000
Ho Chi Minh City,10.8188,106.652,Kuala Lumpur,2.74558,101.71,2023,11,722700
Ho Chi Minh City,10.8188,106.652,Kuala Lumpur,2.74558,101.71,2024,10,657000
Ho Chi Minh City,10.8188,106.652,Kuala Lumpur,2.74558,101.71,2025,9,591300
Kuala Lumpur,2.74558,101.71,Ho Chi Minh City,10.8188,106.652,2017,12,788400
Kuala Lumpur,2.74558,101.71,Ho Chi Minh City,10.8188,106.652,2018,12,788400
Kuala Lumpur,2.74558,101.71,Ho Chi Minh City,10.8188,106.652,2019,11,722700
